Transaction_ID,Date,Day_Name,Brand,Units_Sold,Price_Per_Unit,Custome_ Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Total_sales
1200,2022-09-16,Friday,Xiaomi,8,55687.53,Priya Bhattacharya,40,Bangalore,Cash,3,Redmi Note 10,445500.24
1201,2022-09-16,Friday,OnePlus,6,35403.2,Reena Arora,39,Kanpur,Debit Card,5,OnePlus 8T,212419.2
1202,2022-09-17,Saturday,Apple,2,10270.27,Deepika Iyer,26,Mumbai,Credit Card,5,iPhone SE,20540.54
1203,2022-09-17,Saturday,Apple,1,28796.56,Vinod Nair,57,Delhi,Credit Card,5,iPhone SE,28796.56
1204,2022-09-17,Saturday,Xiaomi,5,41605.56,Rajesh Ghosh,47,Mumbai,Credit Card,1,Redmi Note 10,208027.8
1205,2022-09-17,Saturday,Samsung,9,29455.05,Arun Gupta,33,Bhopal,Debit Card,5,Galaxy Note 20,265095.45
1206,2022-09-18,Sunday,OnePlus,8,16662.1,Mala Thakur,47,Delhi,Cash,5,OnePlus Nord,133296.8
1207,2022-09-18,Sunday,Apple,4,36565.9,Nikhil Solanki,26,Delhi,Credit Card,3,iPhone 11,146263.6
1208,2022-09-18,Sunday,Xiaomi,5,25195.17,Priyanka Menon,18,Ranchi,Cash,5,Mi 11,125975.85
1209,2022-09-19,Monday,Apple,5,64553.94,Ayesha Sheth,55,Patna,Cash,5,iPhone 11,322769.7
1210,2022-09-19,Monday,OnePlus,6,16105.27,Meena Roy,25,Mumbai,Debit Card,4,OnePlus Nord,96631.62
1211,2022-09-19,Monday,OnePlus,3,12949.16,Nikhil Solanki,35,Coimbatore,Cash,3,OnePlus 9,38847.48
1212,2022-09-20,Tuesday,Vivo,5,10318.85,Ayesha Sheth,44,Delhi,Cash,5,Vivo S1,51594.25
1213,2022-09-20,Tuesday,Xiaomi,2,29684.18,Ayesha Siddiqui,35,Indore,Debit Card,3,Redmi Note 10,59368.36
1214,2022-09-20,Tuesday,OnePlus,1,49623.21,Vivek Siddiqui,49,Kanpur,UPI,1,OnePlus Nord,49623.21
1215,2022-09-21,Wednesday,Vivo,1,53824.83,Prashant Verma,49,Delhi,Credit Card,3,Vivo Y51,53824.83
1216,2022-09-21,Wednesday,Vivo,7,37195.7,Gita Mehta,53,Kanpur,Credit Card,5,Vivo Y51,260369.9
1217,2022-09-21,Wednesday,Apple,2,51059.72,Rajesh Chatterjee,53,Bangalore,Cash,1,iPhone 11,102119.44
1218,2022-09-21,Wednesday,Apple,4,31594.84,Pankaj Pathak,38,Gorakhpur,UPI,1,iPhone SE,126379.36
1219,2022-09-22,Thursday,Vivo,5,50068.37,Sunil Gupta,49,Hyderabad,Debit Card,1,Vivo S1,250341.85
1220,2022-09-22,Thursday,Apple,7,12435.76,Manoj Kaur,48,Lucknow,Cash,4,iPhone 12,87050.32
1221,2022-09-22,Thursday,OnePlus,2,33445.18,Tapan Mathur,54,Vadodara,Debit Card,4,OnePlus Nord,66890.36
1222,2022-09-22,Thursday,Samsung,6,57450.98,Manoj Sharma,33,Gorakhpur,Credit Card,1,Galaxy S21,344705.88
1223,2022-09-23,Friday,OnePlus,1,58180.36,Prashant Chatterjee,31,Lucknow,Debit Card,5,OnePlus Nord,58180.36
1224,2022-09-23,Friday,Vivo,7,52968.93,Jyoti Varma,41,Coimbatore,Credit Card,1,Vivo Y51,370782.51
1225,2022-09-23,Friday,Vivo,9,22254.32,Lalita Rathod,42,Hyderabad,Debit Card,1,Vivo S1,200288.88
1226,2022-09-24,Saturday,OnePlus,5,24832.31,Vivek Teja,52,Bhopal,Debit Card,3,OnePlus 8T,124161.55
1227,2022-09-24,Saturday,Apple,5,69765.32,Sumit Malhotra,34,Madurai,UPI,3,iPhone SE,348826.6
1228,2022-09-24,Saturday,Apple,4,16202.68,Anjali Chaudhary,59,Hyderabad,Debit Card,3,iPhone 12,64810.72
1229,2022-09-24,Saturday,Vivo,3,20839.76,Lata Chaudhary,21,Lucknow,Cash,5,Vivo S1,62519.28
1230,2022-09-25,Sunday,Xiaomi,9,17801.58,Ayesha Luthra,28,Indore,UPI,3,Mi 11,160214.22
1231,2022-09-25,Sunday,Apple,5,29659.3,Vinod Prasad,32,Delhi,Cash,3,iPhone SE,148296.5
1232,2022-09-25,Sunday,OnePlus,8,22610.55,Umesh Dutta,47,Delhi,Debit Card,5,OnePlus 9,180884.4
1233,2022-09-26,Monday,Apple,9,39861.28,Radha Alva,41,Indore,Debit Card,4,iPhone 12,358751.52
1234,2022-09-26,Monday,OnePlus,5,38561.24,Lata Reddy,19,Kolkata,UPI,4,OnePlus 9,192806.2
1235,2022-09-26,Monday,Vivo,9,64090.34,Vivek Mathur,51,Mumbai,Credit Card,4,Vivo V20,576813.06
1236,2022-09-27,Tuesday,Apple,2,12084.4,Bhavana Prasad,40,Delhi,UPI,5,iPhone SE,24168.8
1237,2022-09-27,Tuesday,OnePlus,9,29192.77,Umesh Varma,48,Hyderabad,Credit Card,1,OnePlus 9,262734.93
1238,2022-09-27,Tuesday,Vivo,4,45799.47,Krishna Rathod,54,Delhi,Credit Card,3,Vivo S1,183197.88
1239,2022-09-27,Tuesday,Xiaomi,6,46288.11,Ravi Varma,30,Kanpur,Debit Card,5,Redmi 9,277728.66
1240,2022-09-28,Wednesday,OnePlus,6,38807.57,Prashant Das,50,Delhi,Cash,5,OnePlus Nord,232845.42
1241,2022-09-28,Wednesday,Xiaomi,6,58939.93,Yogesh Rao,24,Delhi,UPI,4,Redmi Note 10,353639.58
1242,2022-09-28,Wednesday,Xiaomi,2,13763.33,Mala Thakur,49,Madurai,UPI,5,Redmi Note 10,27526.66
1243,2022-09-28,Wednesday,Samsung,7,58929.27,Tapan Chatterjee,24,Delhi,Debit Card,5,Galaxy A51,412504.89
1244,2022-09-29,Thursday,Apple,6,39685.25,Sachin Rao,59,Hyderabad,Debit Card,5,iPhone SE,238111.5
1245,2022-09-29,Thursday,OnePlus,1,18025.64,Sunita Mehta,55,Delhi,UPI,4,OnePlus Nord,18025.64
1246,2022-09-29,Thursday,Xiaomi,2,63142.11,Arun Kumar,30,Kolkata,UPI,1,Mi 11,126284.22
1247,2022-09-30,Friday,Samsung,7,48953.73,Aditya Iyer,41,Bhopal,Cash,4,Galaxy Note 20,342676.11
1248,2022-09-30,Friday,Vivo,1,19812.74,Anita Arora,45,Ludhiana,Debit Card,4,Vivo V20,19812.74
1249,2022-09-30,Friday,OnePlus,1,12018.98,Pankaj Teja,49,Mumbai,Cash,4,OnePlus 8T,12018.98
1250,2022-09-30,Friday,Xiaomi,1,18466.58,Kavita Ahuja,35,Delhi,Debit Card,5,Redmi 9,18466.58
1251,2022-10-01,Saturday,Apple,8,46527.88,Sneha Arora,51,Hyderabad,Debit Card,5,iPhone SE,372223.04
1252,2022-10-01,Saturday,Samsung,4,20757.77,Yogesh Patel,51,Delhi,Cash,4,Galaxy S21,83031.08
1253,2022-10-01,Saturday,Xiaomi,4,23545.78,Radha Ghosh,55,Delhi,Credit Card,5,Redmi Note 10,94183.12
1254,2022-10-01,Saturday,Apple,2,11508.38,Lalita Bhatnagar,18,Hyderabad,Credit Card,5,iPhone 11,23016.76
1255,2022-10-02,Sunday,Xiaomi,1,53375.84,Pankaj Teja,59,Hyderabad,Credit Card,1,Redmi 9,53375.84
1256,2022-10-02,Sunday,OnePlus,9,58621.86,Umesh Rawat,48,Delhi,Debit Card,4,OnePlus 9,527596.74
1257,2022-10-02,Sunday,OnePlus,7,57810.89,Prashant Arora,18,Bangalore,Cash,3,OnePlus 9,404676.23
1258,2022-10-03,Monday,OnePlus,4,17654.09,Prashant Rathod,33,Lucknow,Credit Card,5,OnePlus 8T,70616.36
1259,2022-10-03,Monday,Samsung,6,64198.07,Sumit Sharma,56,Lucknow,UPI,1,Galaxy S21,385188.42
1260,2022-10-03,Monday,OnePlus,2,50336.73,Tanuja Dutta,32,Gorakhpur,Credit Card,1,OnePlus 8T,100673.46
1261,2022-10-04,Tuesday,Apple,7,63851.72,Sanjay Ghosh,50,Delhi,Cash,1,iPhone SE,446962.04
1262,2022-10-04,Tuesday,Xiaomi,2,36829.63,Meena Yadav,40,Mumbai,Debit Card,5,Mi 11,73659.26
1263,2022-10-04,Tuesday,Vivo,8,36217.29,Radha Nair,58,Ludhiana,Cash,5,Vivo V20,289738.32
1264,2022-10-04,Tuesday,Apple,8,57072.19,Radha Mathur,51,Ranchi,Debit Card,3,iPhone 11,456577.52
1265,2022-10-05,Wednesday,Apple,1,15597.87,Lalita Bhatnagar,34,Kanpur,Cash,5,iPhone 11,15597.87
1266,2022-10-05,Wednesday,OnePlus,8,41252.44,Anita Dutta,42,Hyderabad,Cash,4,OnePlus Nord,330019.52
1267,2022-10-05,Wednesday,Samsung,2,60183.05,Pankaj Prasad,59,Mumbai,UPI,3,Galaxy Note 20,120366.1
1268,2022-10-06,Thursday,Xiaomi,6,59811.55,Anita Mishra,23,Madurai,Credit Card,5,Redmi Note 10,358869.3
1269,2022-10-06,Thursday,Samsung,1,67367.97,Sunil Rao,48,Coimbatore,Credit Card,4,Galaxy S21,67367.97
1270,2022-10-06,Thursday,Xiaomi,5,51896.36,Vivek Rawat,22,Bhopal,Cash,3,Redmi 9,259481.8
1271,2022-10-07,Friday,Xiaomi,7,22466.24,Isha Ahuja,57,Hyderabad,Credit Card,5,Redmi 9,157263.68
1272,2022-10-07,Friday,Samsung,1,11216.82,Priya Reddy,57,Mumbai,UPI,4,Galaxy A51,11216.82
1273,2022-10-07,Friday,Apple,2,38764.95,Sumit Nambiar,47,Delhi,Cash,5,iPhone 12,77529.9
1274,2022-10-07,Friday,Xiaomi,7,40822.23,Manoj Kulkarni,22,Mumbai,Credit Card,3,Mi 11,285755.61
1275,2022-10-08,Saturday,Samsung,6,24415.76,Yogesh Roy,29,Bhopal,Credit Card,4,Galaxy S21,146494.56
1276,2022-10-08,Saturday,Xiaomi,3,17481.85,Harish Sharma,24,Kolkata,Debit Card,4,Redmi Note 10,52445.55
1277,2022-10-08,Saturday,Vivo,2,45172.49,Sumit Dutta,30,Mumbai,Credit Card,5,Vivo S1,90344.98
1278,2022-10-09,Sunday,Apple,4,55855.34,Pooja Sharma,21,Delhi,Credit Card,4,iPhone SE,223421.36
1279,2022-10-09,Sunday,OnePlus,3,69589.25,Isha Nair,59,Delhi,Debit Card,3,OnePlus 8T,208767.75
1280,2022-10-09,Sunday,Xiaomi,7,55498.16,Ayesha Bhattacharya,20,Lucknow,Cash,1,Mi 11,388487.12
1281,2022-10-10,Monday,Vivo,8,57617.94,Umesh Bhattacharya,29,Ranchi,Cash,3,Vivo Y51,460943.52
1282,2022-10-10,Monday,OnePlus,2,46987.65,Lata Mathur,18,Delhi,UPI,3,OnePlus 8T,93975.3
1283,2022-10-10,Monday,OnePlus,7,69155.36,Anita Mehta,44,Delhi,Debit Card,5,OnePlus 9,484087.52
1284,2022-10-10,Monday,Xiaomi,8,48397.38,Sanjay Joshi,30,Bangalore,Cash,5,Mi 11,387179.04
1285,2022-10-11,Tuesday,Samsung,6,61615.2,Isha Kaur,34,Vadodara,Credit Card,4,Galaxy S21,369691.2
1286,2022-10-11,Tuesday,Xiaomi,6,66747.08,Meena Dutta,25,Vadodara,Credit Card,5,Redmi Note 10,400482.48
1287,2022-10-11,Tuesday,Vivo,1,65791.51,Neeta Menon,49,Delhi,Credit Card,4,Vivo Y51,65791.51
1288,2022-10-11,Tuesday,OnePlus,4,32884.92,Bina Mathur,37,Mumbai,UPI,1,OnePlus 8T,131539.68
1289,2022-10-12,Wednesday,Xiaomi,1,14719.72,Neeta Mishra,34,Jodhpur,Cash,5,Redmi Note 10,14719.72
1290,2022-10-12,Wednesday,Samsung,4,20312.42,Sunil Chaudhary,51,Delhi,Debit Card,5,Galaxy A51,81249.68
1291,2022-10-12,Wednesday,Xiaomi,2,13553.4,Sneha Prasad,52,Mumbai,Cash,5,Mi 11,27106.8
1292,2022-10-13,Thursday,Apple,5,16323.82,Isha Arora,52,Kolkata,Debit Card,1,iPhone SE,81619.1
1293,2022-10-13,Thursday,Samsung,9,21079.07,Priyanka Pathak,55,Mumbai,Debit Card,5,Galaxy S21,189711.63
1294,2022-10-13,Thursday,Vivo,3,30465.66,Deepika Verma,59,Mumbai,Cash,1,Vivo S1,91396.98
1295,2022-10-14,Friday,OnePlus,8,42612.38,Bhavana Luthra,41,Patna,Credit Card,4,OnePlus 9,340899.04
1296,2022-10-14,Friday,Xiaomi,3,52700.92,Sunita Luthra,35,Mumbai,Credit Card,5,Redmi 9,158102.76
1297,2022-10-14,Friday,Samsung,6,22655.64,Aditya Joshi,56,Delhi,Debit Card,5,Galaxy A51,135933.84
1298,2022-10-14,Friday,Apple,4,50351.34,Kiran Nair,50,Ludhiana,Credit Card,4,iPhone SE,201405.36
1299,2022-10-15,Saturday,Samsung,8,52255.54,Meena Das,40,Ranchi,UPI,5,Galaxy S21,418044.32
1300,2022-10-15,Saturday,Apple,6,43517.34,Pankaj Nambiar,42,Vadodara,UPI,3,iPhone 12,261104.04
1301,2022-10-15,Saturday,Vivo,8,64217.07,Sumit Siddiqui,54,Delhi,Debit Card,1,Vivo V20,513736.56
1302,2022-10-15,Saturday,OnePlus,1,16659.69,Ayesha Solanki,44,Indore,Credit Card,5,OnePlus 8T,16659.69
1303,2022-10-16,Sunday,Vivo,6,20627.29,Sneha Malhotra,18,Hyderabad,Debit Card,3,Vivo V20,123763.74
1304,2022-10-16,Sunday,Xiaomi,1,35719.89,Lalita Rao,38,Kanpur,UPI,5,Mi 11,35719.89
1305,2022-10-16,Sunday,Samsung,1,17602.76,Kiran Siddiqui,27,Mumbai,UPI,3,Galaxy S21,17602.76
1306,2022-10-16,Sunday,Apple,8,43977.77,Neeta Singh,48,Rajkot,UPI,3,iPhone 11,351822.16
1307,2022-10-17,Monday,Apple,7,33904.03,Vivek Siddiqui,42,Mumbai,Cash,3,iPhone SE,237328.21
1308,2022-10-17,Monday,Samsung,3,27075.75,Vinod Nambiar,37,Bhopal,UPI,1,Galaxy A51,81227.25
1309,2022-10-17,Monday,Samsung,6,20199.39,Vinod Nambiar,19,Coimbatore,Credit Card,5,Galaxy S21,121196.34
1310,2022-10-17,Monday,Xiaomi,9,30120.29,Krishna Menon,32,Mumbai,Cash,4,Mi 11,271082.61
1311,2022-10-18,Tuesday,Vivo,7,46477.56,Shruti Sharma,45,Kanpur,UPI,4,Vivo S1,325342.92
1312,2022-10-18,Tuesday,Apple,3,44547.11,Nikhil Varma,30,Bangalore,Credit Card,5,iPhone SE,133641.33
1313,2022-10-18,Tuesday,Xiaomi,6,19817.44,Nikhil Kapoor,31,Mumbai,UPI,1,Mi 11,118904.64
1314,2022-10-19,Wednesday,Vivo,4,17495.19,Arun Luthra,19,Hyderabad,Credit Card,1,Vivo V20,69980.76
1315,2022-10-19,Wednesday,Xiaomi,3,11600.61,Manoj Kulkarni,51,Delhi,Credit Card,1,Redmi 9,34801.83
1316,2022-10-19,Wednesday,Apple,9,10745.54,Ayesha Luthra,52,Kanpur,UPI,3,iPhone 12,96709.86
1317,2022-10-19,Wednesday,Samsung,2,62788.63,Ayesha Ghosh,54,Madurai,UPI,1,Galaxy S21,125577.26
1318,2022-10-20,Thursday,Samsung,1,12705.33,Namita Nambiar,42,Kolkata,Cash,4,Galaxy Note 20,12705.33
1319,2022-10-20,Thursday,Vivo,2,53873.27,Nikhil Deshmukh,32,Hyderabad,UPI,1,Vivo Y51,107746.54
1320,2022-10-20,Thursday,OnePlus,7,62319.11,Neeta Solanki,29,Mumbai,Credit Card,3,OnePlus Nord,436233.77
1321,2022-10-20,Thursday,Vivo,1,15883.47,Kiran Goyal,26,Delhi,Debit Card,5,Vivo Y51,15883.47
1322,2022-10-21,Friday,OnePlus,6,36178.09,Anita Kumar,48,Delhi,Cash,1,OnePlus Nord,217068.54
1323,2022-10-21,Friday,Xiaomi,7,67738.18,Deepika Prasad,31,Mumbai,Credit Card,5,Redmi 9,474167.26
1324,2022-10-21,Friday,Xiaomi,9,60048.32,Monika Thakur,46,Delhi,Credit Card,5,Redmi 9,540434.88
1325,2022-10-22,Saturday,Apple,8,39382.24,Aditya Joshi,55,Mumbai,Debit Card,3,iPhone 12,315057.92
1326,2022-10-22,Saturday,OnePlus,6,55754.27,Reena Teja,59,Chennai,UPI,1,OnePlus 9,334525.62
1327,2022-10-22,Saturday,Apple,3,60002.66,Ayesha Thakur,25,Mumbai,Credit Card,5,iPhone 11,180007.98
1328,2022-10-22,Saturday,Samsung,8,30881.62,Anita Arora,20,Kanpur,Debit Card,5,Galaxy Note 20,247052.96
1329,2022-10-23,Sunday,OnePlus,7,63529.18,Reena Patel,19,Delhi,Debit Card,5,OnePlus Nord,444704.26
1330,2022-10-23,Sunday,Vivo,3,38228.4,Krishna Iyer,33,Mumbai,UPI,4,Vivo S1,114685.2
1331,2022-10-23,Sunday,Samsung,9,41668.44,Ramesh Gupta,36,Lucknow,Debit Card,4,Galaxy S21,375015.96
1332,2022-10-24,Monday,Samsung,2,69982.46,Anand Kaur,47,Mumbai,Debit Card,4,Galaxy S21,139964.92
1333,2022-10-24,Monday,Vivo,3,60598.18,Deepika Kulkarni,58,Jodhpur,Debit Card,4,Vivo S1,181794.54
1334,2022-10-24,Monday,Samsung,2,31706.2,Amit Teja,33,Delhi,Debit Card,3,Galaxy A51,63412.4
1335,2022-10-24,Monday,OnePlus,1,10620.74,Sneha Malhotra,48,Mumbai,Debit Card,1,OnePlus 8T,10620.74
1336,2022-10-25,Tuesday,Apple,4,47570.44,Pankaj Varma,45,Coimbatore,Debit Card,1,iPhone SE,190281.76
1337,2022-10-25,Tuesday,Samsung,5,52234.81,Sneha Sharma,21,Delhi,Credit Card,3,Galaxy A51,261174.05
1338,2022-10-25,Tuesday,OnePlus,6,49048.16,Prashant Das,27,Patna,Cash,5,OnePlus Nord,294288.96
1339,2022-10-25,Tuesday,Xiaomi,5,68071.74,Ravi Varma,35,Delhi,UPI,1,Redmi Note 10,340358.7
1340,2022-10-26,Wednesday,OnePlus,1,61778.26,Radha Kapoor,49,Delhi,Cash,5,OnePlus 9,61778.26
1341,2022-10-26,Wednesday,Apple,3,36929.9,Namita Das,47,Delhi,UPI,1,iPhone 11,110789.7
1342,2022-10-26,Wednesday,OnePlus,1,13771.45,Ramesh Solanki,53,Lucknow,Cash,3,OnePlus 8T,13771.45
1343,2022-10-26,Wednesday,Vivo,5,38563.53,Deepika Verma,26,Delhi,UPI,5,Vivo Y51,192817.65
1344,2022-10-27,Thursday,Apple,5,51354.64,Priya Mathur,53,Jodhpur,Debit Card,1,iPhone SE,256773.2
1345,2022-10-27,Thursday,Xiaomi,6,46462.59,Lata Mehta,46,Bhopal,Cash,3,Redmi 9,278775.54
1346,2022-10-27,Thursday,Vivo,8,42288.22,Prashant Gupta,33,Lucknow,Cash,5,Vivo V20,338305.76
1347,2022-10-28,Friday,OnePlus,1,38129.14,Ramesh Kumar,45,Mumbai,UPI,4,OnePlus Nord,38129.14
1348,2022-10-28,Friday,Apple,4,27625.71,Neeta Desai,38,Delhi,UPI,5,iPhone SE,110502.84
1349,2022-10-28,Friday,Xiaomi,1,26640.81,Navin Verma,19,Mumbai,Credit Card,5,Redmi Note 10,26640.81
1350,2022-10-29,Saturday,Vivo,9,40013.89,Ayesha Roy,52,Hyderabad,Debit Card,5,Vivo Y51,360125.01
1351,2022-10-29,Saturday,Xiaomi,7,19636.19,Lalita Luthra,45,Jodhpur,Debit Card,1,Redmi 9,137453.33
1352,2022-10-29,Saturday,OnePlus,7,30441.13,Jyoti Sheth,53,Mumbai,Credit Card,4,OnePlus 9,213087.91
1353,2022-10-29,Saturday,Xiaomi,5,29438.76,Vinod Solanki,48,Kanpur,UPI,3,Redmi Note 10,147193.8
1354,2022-10-30,Sunday,Samsung,7,45227.97,Sneha Prasad,50,Mumbai,Debit Card,4,Galaxy Note 20,316595.79
1355,2022-10-30,Sunday,Vivo,2,14000.94,Rajesh Sheth,40,Patna,UPI,1,Vivo V20,28001.88
1356,2022-10-30,Sunday,Xiaomi,4,59780.12,Lata Patel,58,Delhi,Debit Card,5,Mi 11,239120.48
1357,2022-10-31,Monday,OnePlus,7,43742.7,Nikhil Kapoor,34,Kanpur,Cash,1,OnePlus 8T,306198.9
1358,2022-10-31,Monday,OnePlus,3,50249.6,Anita Joshi,18,Hyderabad,Cash,3,OnePlus 8T,150748.8
1359,2022-10-31,Monday,Xiaomi,2,52185.63,Vinod Ahuja,59,Mumbai,Debit Card,4,Mi 11,104371.26
1360,2022-11-01,Tuesday,OnePlus,2,27489.05,Anita Pillai,40,Mumbai,Debit Card,5,OnePlus 8T,54978.1
1361,2022-11-01,Tuesday,Apple,1,38222.29,Kiran Chaudhary,44,Mumbai,Debit Card,1,iPhone 12,38222.29
1362,2022-11-01,Tuesday,Apple,5,67374.76,Deepika Patel,42,Mumbai,Credit Card,5,iPhone SE,336873.8
1363,2022-11-02,Wednesday,Apple,6,56002.31,Umesh Nair,49,Kolkata,Debit Card,5,iPhone 11,336013.86
1364,2022-11-02,Wednesday,Samsung,6,68173.41,Radha Bhatnagar,36,Lucknow,Credit Card,4,Galaxy Note 20,409040.46
1365,2022-11-02,Wednesday,Xiaomi,9,54775.26,Monika Mehta,41,Indore,Credit Card,5,Redmi 9,492977.34
1366,2022-11-03,Thursday,Samsung,4,20536.01,Pooja Kaur,20,Mumbai,Cash,3,Galaxy A51,82144.04
1367,2022-11-03,Thursday,OnePlus,1,13872.15,Sneha Ghosh,29,Rajkot,Debit Card,5,OnePlus 8T,13872.15
1368,2022-11-03,Thursday,Samsung,6,44659.69,Navin Malhotra,52,Vadodara,Cash,4,Galaxy A51,267958.14
1369,2022-11-04,Friday,OnePlus,5,31468.8,Kavita Siddiqui,32,Jodhpur,Cash,5,OnePlus 8T,157344
1370,2022-11-04,Friday,OnePlus,6,26527.47,Ayesha Thakur,34,Jodhpur,Credit Card,4,OnePlus 9,159164.82
1371,2022-11-04,Friday,Vivo,3,58432.66,Tapan Rawat,49,Delhi,UPI,5,Vivo S1,175297.98
1372,2022-11-05,Saturday,Apple,2,32019.6,Monika Mathur,24,Chennai,Credit Card,1,iPhone SE,64039.2
1373,2022-11-05,Saturday,OnePlus,6,29020.06,Priyanka Jain,36,Ludhiana,Cash,5,OnePlus 9,174120.36
1374,2022-11-05,Saturday,Vivo,1,60999.26,Mala Rawat,24,Delhi,Credit Card,4,Vivo S1,60999.26
1375,2022-11-05,Saturday,Apple,7,60777.24,Sunil Menon,22,Hyderabad,Credit Card,4,iPhone 12,425440.68
1376,2022-11-06,Sunday,OnePlus,7,31382,Lata Rawat,57,Delhi,Credit Card,5,OnePlus 8T,219674
1377,2022-11-06,Sunday,OnePlus,7,59949.92,Prashant Arora,38,Coimbatore,Debit Card,3,OnePlus Nord,419649.44
1378,2022-11-06,Sunday,Samsung,1,61046.71,Kavita Dutta,24,Mumbai,Credit Card,4,Galaxy A51,61046.71
1379,2022-11-06,Sunday,Samsung,4,35435.83,Sneha Mehta,54,Ranchi,Cash,1,Galaxy S21,141743.32
1380,2022-11-07,Monday,Apple,7,13988.39,Radha Ghosh,40,Gorakhpur,Credit Card,5,iPhone 11,97918.73
1381,2022-11-07,Monday,OnePlus,9,10095.08,Radha Solanki,28,Jodhpur,Debit Card,1,OnePlus 8T,90855.72
1382,2022-11-07,Monday,Xiaomi,5,41397.55,Nikhil Menon,27,Mumbai,Cash,4,Redmi Note 10,206987.75
1383,2022-11-08,Tuesday,Samsung,2,30644.53,Sumit Dutta,38,Lucknow,Credit Card,3,Galaxy A51,61289.06
1384,2022-11-08,Tuesday,Apple,7,69827.91,Priya Varma,58,Madurai,Cash,4,iPhone SE,488795.37
1385,2022-11-08,Tuesday,OnePlus,1,56344.66,Manoj Mehta,50,Bangalore,Debit Card,3,OnePlus 9,56344.66
1386,2022-11-08,Tuesday,OnePlus,7,55676.53,Sumit Alva,37,Indore,UPI,5,OnePlus 9,389735.71
1387,2022-11-09,Wednesday,Xiaomi,6,67314.57,Anand Yadav,50,Kanpur,Debit Card,5,Redmi Note 10,403887.42
1388,2022-11-09,Wednesday,Apple,7,63263.46,Rajesh Siddiqui,57,Delhi,Debit Card,1,iPhone SE,442844.22
1389,2022-11-09,Wednesday,OnePlus,3,29091.25,Ravi Sharma,52,Chennai,Cash,3,OnePlus 9,87273.75
1390,2022-11-09,Wednesday,Samsung,3,19959.23,Tapan Siddiqui,51,Delhi,Cash,1,Galaxy Note 20,59877.69
1391,2022-11-10,Thursday,Xiaomi,7,54753.54,Umesh Teja,53,Delhi,UPI,5,Redmi Note 10,383274.78
1392,2022-11-10,Thursday,Apple,2,32696.43,Tapan Siddiqui,44,Delhi,UPI,4,iPhone 11,65392.86
1393,2022-11-10,Thursday,Xiaomi,1,38390.36,Prashant Gupta,36,Mumbai,UPI,3,Mi 11,38390.36
1394,2022-11-10,Thursday,Samsung,9,47823.86,Ravi Patel,22,Delhi,Debit Card,5,Galaxy S21,430414.74
1395,2022-11-11,Friday,Apple,9,64472.36,Rajesh Nambiar,46,Delhi,Debit Card,3,iPhone 11,580251.24
1396,2022-11-11,Friday,Xiaomi,7,35145.27,Sneha Patel,27,Patna,UPI,4,Redmi 9,246016.89
1397,2022-11-11,Friday,Vivo,7,56999.01,Ravi Siddiqui,57,Madurai,UPI,4,Vivo V20,398993.07
1398,2022-11-11,Friday,Samsung,3,26100.39,Krishna Pillai,30,Delhi,UPI,5,Galaxy A51,78301.17
1399,2022-11-12,Saturday,Samsung,2,51878.31,Navin Malhotra,46,Rajkot,Credit Card,5,Galaxy A51,103756.62
1400,2022-11-12,Saturday,Samsung,7,10094.77,Neeta Solanki,22,Ludhiana,Credit Card,5,Galaxy Note 20,70663.39
1401,2022-11-12,Saturday,Vivo,9,62290.43,Meena Dutta,29,Chennai,UPI,1,Vivo S1,560613.87
1402,2022-11-13,Sunday,Vivo,1,11822.77,Pankaj Alva,30,Patna,Debit Card,3,Vivo S1,11822.77
1403,2022-11-13,Sunday,OnePlus,4,52765.23,Ravi Arora,39,Indore,Cash,5,OnePlus 9,211060.92
1404,2022-11-13,Sunday,Xiaomi,6,12775.49,Anjali Desai,57,Ranchi,Debit Card,1,Redmi Note 10,76652.94
1405,2022-11-13,Sunday,OnePlus,7,25974.74,Vijay Solanki,32,Rajkot,Cash,5,OnePlus Nord,181823.18
1406,2022-11-14,Monday,Xiaomi,7,39832.14,Rajesh Nambiar,30,Delhi,UPI,5,Mi 11,278824.98
1407,2022-11-14,Monday,Vivo,2,35196.32,Namita Malhotra,18,Kolkata,Credit Card,5,Vivo Y51,70392.64
1408,2022-11-14,Monday,Vivo,4,21510.17,Kavita Dutta,55,Indore,Credit Card,4,Vivo V20,86040.68
1409,2022-11-14,Monday,OnePlus,5,30028.89,Vijay Das,18,Delhi,Cash,3,OnePlus 9,150144.45
1410,2022-11-15,Tuesday,Apple,1,53662.38,Ravi Siddiqui,28,Kanpur,UPI,3,iPhone 12,53662.38
1411,2022-11-15,Tuesday,OnePlus,1,50155.43,Priyanka Patel,57,Rajkot,Credit Card,3,OnePlus 8T,50155.43
1412,2022-11-15,Tuesday,Xiaomi,3,14308.88,Sunil Iyer,39,Mumbai,UPI,5,Redmi Note 10,42926.64
1413,2022-11-16,Wednesday,OnePlus,3,54838.95,Sneha Prasad,52,Delhi,UPI,5,OnePlus Nord,164516.85
1414,2022-11-16,Wednesday,Samsung,8,13182.75,Arun Gupta,23,Delhi,Cash,3,Galaxy Note 20,105462
1415,2022-11-16,Wednesday,Xiaomi,9,42575.58,Priyanka Sharma,45,Delhi,UPI,4,Redmi 9,383180.22
